dataname,batch_size,trigger_label,learning_rate,epoch,loss,train_acc,test_ori_acc,test_tri_acc
cifar10,128,0,0.0001,14,"tensor(36.3491, device='cuda:0', grad_fn=<AddBackward0>)",0.16938,0.1445,0.4232
cifar10,128,0,0.0001,15,"tensor(36.2629, device='cuda:0', grad_fn=<AddBackward0>)",0.17046,0.1466,0.4085
cifar10,128,0,0.0001,16,"tensor(36.2313, device='cuda:0', grad_fn=<AddBackward0>)",0.17108,0.1463,0.4004
cifar10,128,0,0.0001,17,"tensor(36.1783, device='cuda:0', grad_fn=<AddBackward0>)",0.17254,0.146,0.434
cifar10,128,0,0.0001,18,"tensor(36.1202, device='cuda:0', grad_fn=<AddBackward0>)",0.1729,0.1478,0.4208
cifar10,128,0,0.0001,19,"tensor(36.0734, device='cuda:0', grad_fn=<AddBackward0>)",0.17416,0.1497,0.4084
cifar10,128,0,0.0001,20,"tensor(36.0172, device='cuda:0', grad_fn=<AddBackward0>)",0.1757,0.1512,0.4042
cifar10,128,0,0.0001,21,"tensor(35.9834, device='cuda:0', grad_fn=<AddBackward0>)",0.17758,0.1538,0.4093
cifar10,128,0,0.0001,22,"tensor(35.9358, device='cuda:0', grad_fn=<AddBackward0>)",0.17868,0.1528,0.4259
cifar10,128,0,0.0001,23,"tensor(35.8900, device='cuda:0', grad_fn=<AddBackward0>)",0.17894,0.1569,0.3968
cifar10,128,0,0.0001,24,"tensor(35.8574, device='cuda:0', grad_fn=<AddBackward0>)",0.17994,0.1562,0.4054
cifar10,128,0,0.0001,25,"tensor(35.8201, device='cuda:0', grad_fn=<AddBackward0>)",0.17998,0.1574,0.4013
cifar10,128,0,0.0001,26,"tensor(35.7851, device='cuda:0', grad_fn=<AddBackward0>)",0.18112,0.1578,0.4105
cifar10,128,0,0.0001,27,"tensor(35.7424, device='cuda:0', grad_fn=<AddBackward0>)",0.1821,0.1568,0.4267
cifar10,128,0,0.0001,28,"tensor(35.7058, device='cuda:0', grad_fn=<AddBackward0>)",0.18248,0.1587,0.4147
cifar10,128,0,0.0001,29,"tensor(35.6556, device='cuda:0', grad_fn=<AddBackward0>)",0.18282,0.1595,0.4054
cifar10,128,0,0.0001,30,"tensor(35.6371, device='cuda:0', grad_fn=<AddBackward0>)",0.18328,0.1586,0.413
cifar10,128,0,0.0001,31,"tensor(35.6166, device='cuda:0', grad_fn=<AddBackward0>)",0.18418,0.1613,0.4103
cifar10,128,0,0.0001,32,"tensor(35.5547, device='cuda:0', grad_fn=<AddBackward0>)",0.1848,0.1601,0.43
cifar10,128,0,0.0001,33,"tensor(35.5434, device='cuda:0', grad_fn=<AddBackward0>)",0.18424,0.1637,0.4007
cifar10,128,0,0.0001,34,"tensor(35.5104, device='cuda:0', grad_fn=<AddBackward0>)",0.18518,0.1635,0.41
cifar10,128,0,0.0001,35,"tensor(35.4753, device='cuda:0', grad_fn=<AddBackward0>)",0.18456,0.1645,0.402
cifar10,128,0,0.0001,36,"tensor(35.4328, device='cuda:0', grad_fn=<AddBackward0>)",0.18632,0.1655,0.4094
cifar10,128,0,0.0001,37,"tensor(35.3976, device='cuda:0', grad_fn=<AddBackward0>)",0.18618,0.164,0.4263
cifar10,128,0,0.0001,38,"tensor(35.3520, device='cuda:0', grad_fn=<AddBackward0>)",0.18644,0.1642,0.4194
cifar10,128,0,0.0001,39,"tensor(35.3435, device='cuda:0', grad_fn=<AddBackward0>)",0.18698,0.1648,0.4278
cifar10,128,0,0.0001,40,"tensor(35.3141, device='cuda:0', grad_fn=<AddBackward0>)",0.18678,0.1644,0.4248
cifar10,128,0,0.0001,41,"tensor(35.2656, device='cuda:0', grad_fn=<AddBackward0>)",0.187,0.167,0.4078
cifar10,128,0,0.0001,42,"tensor(35.2316, device='cuda:0', grad_fn=<AddBackward0>)",0.18798,0.1671,0.4067
cifar10,128,0,0.0001,43,"tensor(35.2230, device='cuda:0', grad_fn=<AddBackward0>)",0.18868,0.1667,0.4274
cifar10,128,0,0.0001,44,"tensor(35.1842, device='cuda:0', grad_fn=<AddBackward0>)",0.18854,0.1663,0.4278
cifar10,128,0,0.0001,45,"tensor(35.1613, device='cuda:0', grad_fn=<AddBackward0>)",0.18852,0.1669,0.4279
cifar10,128,0,0.0001,46,"tensor(35.1306, device='cuda:0', grad_fn=<AddBackward0>)",0.1888,0.1685,0.4214
cifar10,128,0,0.0001,47,"tensor(35.1015, device='cuda:0', grad_fn=<AddBackward0>)",0.18938,0.1678,0.4199
cifar10,128,0,0.0001,48,"tensor(35.0748, device='cuda:0', grad_fn=<AddBackward0>)",0.18948,0.1664,0.44
cifar10,128,0,0.0001,49,"tensor(35.0413, device='cuda:0', grad_fn=<AddBackward0>)",0.1896,0.1664,0.4422
cifar10,128,0,0.0001,50,"tensor(35.0046, device='cuda:0', grad_fn=<AddBackward0>)",0.19022,0.1666,0.442
cifar10,128,0,0.0001,51,"tensor(34.9833, device='cuda:0', grad_fn=<AddBackward0>)",0.19052,0.1713,0.4112
cifar10,128,0,0.0001,52,"tensor(34.9494, device='cuda:0', grad_fn=<AddBackward0>)",0.19056,0.1674,0.4444
cifar10,128,0,0.0001,53,"tensor(34.9266, device='cuda:0', grad_fn=<AddBackward0>)",0.19018,0.1646,0.4692
cifar10,128,0,0.0001,54,"tensor(34.8692, device='cuda:0', grad_fn=<AddBackward0>)",0.19104,0.1649,0.4575
cifar10,128,0,0.0001,55,"tensor(34.8450, device='cuda:0', grad_fn=<AddBackward0>)",0.19124,0.1693,0.4298
cifar10,128,0,0.0001,56,"tensor(34.8076, device='cuda:0', grad_fn=<AddBackward0>)",0.19196,0.1699,0.4296
cifar10,128,0,0.0001,57,"tensor(34.7752, device='cuda:0', grad_fn=<AddBackward0>)",0.19232,0.1657,0.4554
cifar10,128,0,0.0001,58,"tensor(34.7369, device='cuda:0', grad_fn=<AddBackward0>)",0.19314,0.1709,0.4268
cifar10,128,0,0.0001,59,"tensor(34.7210, device='cuda:0', grad_fn=<AddBackward0>)",0.19346,0.1729,0.4186
cifar10,128,0,0.0001,60,"tensor(34.7084, device='cuda:0', grad_fn=<AddBackward0>)",0.19346,0.1685,0.4488
cifar10,128,0,0.0001,61,"tensor(34.6820, device='cuda:0', grad_fn=<AddBackward0>)",0.19424,0.1714,0.4363
cifar10,128,0,0.0001,62,"tensor(34.6718, device='cuda:0', grad_fn=<AddBackward0>)",0.19426,0.171,0.4504
cifar10,128,0,0.0001,63,"tensor(34.6420, device='cuda:0', grad_fn=<AddBackward0>)",0.19464,0.1717,0.4442
cifar10,128,0,0.0001,64,"tensor(34.6413, device='cuda:0', grad_fn=<AddBackward0>)",0.1945,0.1695,0.4658
cifar10,128,0,0.0001,65,"tensor(34.6394, device='cuda:0', grad_fn=<AddBackward0>)",0.19536,0.1737,0.4391
cifar10,128,0,0.0001,66,"tensor(34.6104, device='cuda:0', grad_fn=<AddBackward0>)",0.19588,0.1699,0.4713
cifar10,128,0,0.0001,67,"tensor(34.6031, device='cuda:0', grad_fn=<AddBackward0>)",0.19578,0.1736,0.4412
cifar10,128,0,0.0001,68,"tensor(34.5923, device='cuda:0', grad_fn=<AddBackward0>)",0.19622,0.1775,0.4243
cifar10,128,0,0.0001,69,"tensor(34.5849, device='cuda:0', grad_fn=<AddBackward0>)",0.19682,0.1727,0.4538
cifar10,128,0,0.0001,70,"tensor(34.5627, device='cuda:0', grad_fn=<AddBackward0>)",0.19742,0.1736,0.4497
cifar10,128,0,0.0001,71,"tensor(34.5502, device='cuda:0', grad_fn=<AddBackward0>)",0.19744,0.1735,0.4603
cifar10,128,0,0.0001,72,"tensor(34.5491, device='cuda:0', grad_fn=<AddBackward0>)",0.19766,0.1752,0.45
cifar10,128,0,0.0001,73,"tensor(34.5199, device='cuda:0', grad_fn=<AddBackward0>)",0.19832,0.1727,0.4686
cifar10,128,0,0.0001,74,"tensor(34.5186, device='cuda:0', grad_fn=<AddBackward0>)",0.19774,0.1808,0.4264
cifar10,128,0,0.0001,75,"tensor(34.5081, device='cuda:0', grad_fn=<AddBackward0>)",0.19884,0.1748,0.4665
cifar10,128,0,0.0001,76,"tensor(34.5018, device='cuda:0', grad_fn=<AddBackward0>)",0.19944,0.1761,0.4601
cifar10,128,0,0.0001,77,"tensor(34.4821, device='cuda:0', grad_fn=<AddBackward0>)",0.19944,0.1756,0.4623
cifar10,128,0,0.0001,78,"tensor(34.4681, device='cuda:0', grad_fn=<AddBackward0>)",0.2,0.1753,0.4682
cifar10,128,0,0.0001,79,"tensor(34.4575, device='cuda:0', grad_fn=<AddBackward0>)",0.20028,0.1784,0.4479
cifar10,128,0,0.0001,80,"tensor(34.4385, device='cuda:0', grad_fn=<AddBackward0>)",0.2007,0.1773,0.4635
cifar10,128,0,0.0001,81,"tensor(34.4454, device='cuda:0', grad_fn=<AddBackward0>)",0.20126,0.1776,0.4657
cifar10,128,0,0.0001,82,"tensor(34.4322, device='cuda:0', grad_fn=<AddBackward0>)",0.20166,0.1786,0.4593
cifar10,128,0,0.0001,83,"tensor(34.4168, device='cuda:0', grad_fn=<AddBackward0>)",0.20176,0.1792,0.4586
cifar10,128,0,0.0001,84,"tensor(34.4002, device='cuda:0', grad_fn=<AddBackward0>)",0.201,0.1839,0.4289
cifar10,128,0,0.0001,85,"tensor(34.3972, device='cuda:0', grad_fn=<AddBackward0>)",0.20154,0.1827,0.4426
cifar10,128,0,0.0001,86,"tensor(34.3712, device='cuda:0', grad_fn=<AddBackward0>)",0.20304,0.1811,0.4655
cifar10,128,0,0.0001,87,"tensor(34.3676, device='cuda:0', grad_fn=<AddBackward0>)",0.20312,0.1781,0.4759
cifar10,128,0,0.0001,88,"tensor(34.3598, device='cuda:0', grad_fn=<AddBackward0>)",0.2036,0.1806,0.4695
cifar10,128,0,0.0001,89,"tensor(34.3506, device='cuda:0', grad_fn=<AddBackward0>)",0.2036,0.1805,0.4677
cifar10,128,0,0.0001,90,"tensor(34.3400, device='cuda:0', grad_fn=<AddBackward0>)",0.20388,0.1839,0.4481
cifar10,128,0,0.0001,91,"tensor(34.3328, device='cuda:0', grad_fn=<AddBackward0>)",0.20436,0.1811,0.4637
cifar10,128,0,0.0001,92,"tensor(34.3117, device='cuda:0', grad_fn=<AddBackward0>)",0.20458,0.1824,0.4575
cifar10,128,0,0.0001,93,"tensor(34.2957, device='cuda:0', grad_fn=<AddBackward0>)",0.20508,0.1824,0.4547
cifar10,128,0,0.0001,94,"tensor(34.3033, device='cuda:0', grad_fn=<AddBackward0>)",0.20554,0.1823,0.4601
cifar10,128,0,0.0001,95,"tensor(34.2807, device='cuda:0', grad_fn=<AddBackward0>)",0.20582,0.1847,0.4503
cifar10,128,0,0.0001,96,"tensor(34.2710, device='cuda:0', grad_fn=<AddBackward0>)",0.20594,0.1854,0.4471
cifar10,128,0,0.0001,97,"tensor(34.2599, device='cuda:0', grad_fn=<AddBackward0>)",0.20648,0.1814,0.4747
cifar10,128,0,0.0001,98,"tensor(34.2448, device='cuda:0', grad_fn=<AddBackward0>)",0.20612,0.1858,0.447
cifar10,128,0,0.0001,99,"tensor(34.2292, device='cuda:0', grad_fn=<AddBackward0>)",0.20676,0.1837,0.4679
