dataname,batch_size,trigger_label,learning_rate,epoch,loss,train_acc,test_ori_acc,test_tri_acc
cifar10,128,0,0.0001,33,"tensor(45.8443, device='cuda:0', grad_fn=<AddBackward0>)",0.0975,0.1088,0.0
cifar10,128,0,0.0001,34,"tensor(45.7810, device='cuda:0', grad_fn=<AddBackward0>)",0.09766,0.109,0.0
cifar10,128,0,0.0001,35,"tensor(45.7168, device='cuda:0', grad_fn=<AddBackward0>)",0.0975,0.1094,0.0
cifar10,128,0,0.0001,36,"tensor(45.6486, device='cuda:0', grad_fn=<AddBackward0>)",0.09736,0.1083,0.0
cifar10,128,0,0.0001,37,"tensor(45.5733, device='cuda:0', grad_fn=<AddBackward0>)",0.09712,0.1083,0.0
cifar10,128,0,0.0001,38,"tensor(45.5076, device='cuda:0', grad_fn=<AddBackward0>)",0.0968,0.1084,0.0
cifar10,128,0,0.0001,39,"tensor(45.4440, device='cuda:0', grad_fn=<AddBackward0>)",0.09702,0.1084,0.0
cifar10,128,0,0.0001,40,"tensor(45.3848, device='cuda:0', grad_fn=<AddBackward0>)",0.09724,0.1087,0.0
cifar10,128,0,0.0001,41,"tensor(45.3142, device='cuda:0', grad_fn=<AddBackward0>)",0.0968,0.1085,0.0
cifar10,128,0,0.0001,42,"tensor(45.2530, device='cuda:0', grad_fn=<AddBackward0>)",0.09692,0.1081,0.0
cifar10,128,0,0.0001,43,"tensor(45.1904, device='cuda:0', grad_fn=<AddBackward0>)",0.09632,0.1081,0.0
cifar10,128,0,0.0001,44,"tensor(45.1325, device='cuda:0', grad_fn=<AddBackward0>)",0.09618,0.1076,0.0
cifar10,128,0,0.0001,45,"tensor(45.0691, device='cuda:0', grad_fn=<AddBackward0>)",0.09606,0.1068,0.0
cifar10,128,0,0.0001,46,"tensor(45.0056, device='cuda:0', grad_fn=<AddBackward0>)",0.09566,0.1064,0.0
cifar10,128,0,0.0001,47,"tensor(44.9518, device='cuda:0', grad_fn=<AddBackward0>)",0.09538,0.1063,0.0
cifar10,128,0,0.0001,48,"tensor(44.8818, device='cuda:0', grad_fn=<AddBackward0>)",0.09536,0.1056,0.0
cifar10,128,0,0.0001,49,"tensor(44.8217, device='cuda:0', grad_fn=<AddBackward0>)",0.0952,0.1056,0.0
cifar10,128,0,0.0001,50,"tensor(44.7695, device='cuda:0', grad_fn=<AddBackward0>)",0.0949,0.1057,0.0
cifar10,128,0,0.0001,51,"tensor(44.7059, device='cuda:0', grad_fn=<AddBackward0>)",0.09464,0.1056,0.0
cifar10,128,0,0.0001,52,"tensor(44.6396, device='cuda:0', grad_fn=<AddBackward0>)",0.09438,0.1052,0.0
cifar10,128,0,0.0001,53,"tensor(44.5929, device='cuda:0', grad_fn=<AddBackward0>)",0.09436,0.1047,0.0
cifar10,128,0,0.0001,54,"tensor(44.5257, device='cuda:0', grad_fn=<AddBackward0>)",0.09424,0.1047,0.0
cifar10,128,0,0.0001,55,"tensor(44.4570, device='cuda:0', grad_fn=<AddBackward0>)",0.09418,0.1049,0.0
cifar10,128,0,0.0001,56,"tensor(44.4044, device='cuda:0', grad_fn=<AddBackward0>)",0.09446,0.1053,0.0
cifar10,128,0,0.0001,57,"tensor(44.3480, device='cuda:0', grad_fn=<AddBackward0>)",0.09444,0.1051,0.0
cifar10,128,0,0.0001,58,"tensor(44.2905, device='cuda:0', grad_fn=<AddBackward0>)",0.09426,0.1047,0.0
cifar10,128,0,0.0001,59,"tensor(44.2360, device='cuda:0', grad_fn=<AddBackward0>)",0.09426,0.1053,0.0
cifar10,128,0,0.0001,60,"tensor(44.1784, device='cuda:0', grad_fn=<AddBackward0>)",0.09404,0.1059,0.0
cifar10,128,0,0.0001,61,"tensor(44.1167, device='cuda:0', grad_fn=<AddBackward0>)",0.09398,0.1059,0.0
cifar10,128,0,0.0001,62,"tensor(44.0570, device='cuda:0', grad_fn=<AddBackward0>)",0.09426,0.1056,0.0
cifar10,128,0,0.0001,63,"tensor(44.0067, device='cuda:0', grad_fn=<AddBackward0>)",0.0943,0.1055,0.0
cifar10,128,0,0.0001,64,"tensor(43.9513, device='cuda:0', grad_fn=<AddBackward0>)",0.0945,0.1047,0.0
cifar10,128,0,0.0001,65,"tensor(43.8921, device='cuda:0', grad_fn=<AddBackward0>)",0.09486,0.1048,0.0
cifar10,128,0,0.0001,66,"tensor(43.8419, device='cuda:0', grad_fn=<AddBackward0>)",0.09498,0.1049,0.0
cifar10,128,0,0.0001,67,"tensor(43.7852, device='cuda:0', grad_fn=<AddBackward0>)",0.09508,0.1049,0.0
cifar10,128,0,0.0001,68,"tensor(43.7273, device='cuda:0', grad_fn=<AddBackward0>)",0.09504,0.1045,0.0
cifar10,128,0,0.0001,69,"tensor(43.6760, device='cuda:0', grad_fn=<AddBackward0>)",0.0952,0.1045,0.0
cifar10,128,0,0.0001,70,"tensor(43.6228, device='cuda:0', grad_fn=<AddBackward0>)",0.0955,0.1047,0.0
cifar10,128,0,0.0001,71,"tensor(43.5753, device='cuda:0', grad_fn=<AddBackward0>)",0.0954,0.105,0.0
cifar10,128,0,0.0001,72,"tensor(43.5330, device='cuda:0', grad_fn=<AddBackward0>)",0.09552,0.1061,0.0
cifar10,128,0,0.0001,73,"tensor(43.4854, device='cuda:0', grad_fn=<AddBackward0>)",0.09572,0.1059,0.0
cifar10,128,0,0.0001,74,"tensor(43.4410, device='cuda:0', grad_fn=<AddBackward0>)",0.09582,0.1063,0.0
cifar10,128,0,0.0001,75,"tensor(43.3883, device='cuda:0', grad_fn=<AddBackward0>)",0.09592,0.1062,0.0
cifar10,128,0,0.0001,76,"tensor(43.3544, device='cuda:0', grad_fn=<AddBackward0>)",0.09618,0.1065,0.0
cifar10,128,0,0.0001,77,"tensor(43.3113, device='cuda:0', grad_fn=<AddBackward0>)",0.09648,0.1069,0.0
cifar10,128,0,0.0001,78,"tensor(43.2669, device='cuda:0', grad_fn=<AddBackward0>)",0.09668,0.1073,0.0
cifar10,128,0,0.0001,79,"tensor(43.2251, device='cuda:0', grad_fn=<AddBackward0>)",0.09706,0.1074,0.0
cifar10,128,0,0.0001,80,"tensor(43.2001, device='cuda:0', grad_fn=<AddBackward0>)",0.09736,0.1076,0.0
cifar10,128,0,0.0001,81,"tensor(43.1385, device='cuda:0', grad_fn=<AddBackward0>)",0.09774,0.1079,0.0
cifar10,128,0,0.0001,82,"tensor(43.1094, device='cuda:0', grad_fn=<AddBackward0>)",0.09788,0.1082,0.0
cifar10,128,0,0.0001,83,"tensor(43.0624, device='cuda:0', grad_fn=<AddBackward0>)",0.09808,0.1082,0.0
cifar10,128,0,0.0001,84,"tensor(43.0231, device='cuda:0', grad_fn=<AddBackward0>)",0.0986,0.1093,0.0
cifar10,128,0,0.0001,85,"tensor(42.9860, device='cuda:0', grad_fn=<AddBackward0>)",0.09882,0.1096,0.0
cifar10,128,0,0.0001,86,"tensor(42.9571, device='cuda:0', grad_fn=<AddBackward0>)",0.09894,0.1096,0.0
cifar10,128,0,0.0001,87,"tensor(42.9088, device='cuda:0', grad_fn=<AddBackward0>)",0.0989,0.1099,0.0
cifar10,128,0,0.0001,88,"tensor(42.8793, device='cuda:0', grad_fn=<AddBackward0>)",0.0991,0.1102,0.0
cifar10,128,0,0.0001,89,"tensor(42.8462, device='cuda:0', grad_fn=<AddBackward0>)",0.09904,0.1107,0.0
cifar10,128,0,0.0001,90,"tensor(42.8030, device='cuda:0', grad_fn=<AddBackward0>)",0.09934,0.1103,0.0
cifar10,128,0,0.0001,91,"tensor(42.7666, device='cuda:0', grad_fn=<AddBackward0>)",0.09968,0.1109,0.0
cifar10,128,0,0.0001,92,"tensor(42.7298, device='cuda:0', grad_fn=<AddBackward0>)",0.09982,0.1109,0.0
cifar10,128,0,0.0001,93,"tensor(42.6877, device='cuda:0', grad_fn=<AddBackward0>)",0.10026,0.1106,0.0
cifar10,128,0,0.0001,94,"tensor(42.6595, device='cuda:0', grad_fn=<AddBackward0>)",0.10066,0.1103,0.0
cifar10,128,0,0.0001,95,"tensor(42.6262, device='cuda:0', grad_fn=<AddBackward0>)",0.10096,0.1107,0.0
cifar10,128,0,0.0001,96,"tensor(42.5836, device='cuda:0', grad_fn=<AddBackward0>)",0.10136,0.1109,0.0
cifar10,128,0,0.0001,97,"tensor(42.5567, device='cuda:0', grad_fn=<AddBackward0>)",0.10194,0.1114,0.0
cifar10,128,0,0.0001,98,"tensor(42.5129, device='cuda:0', grad_fn=<AddBackward0>)",0.1021,0.1118,0.0
cifar10,128,0,0.0001,99,"tensor(42.4841, device='cuda:0', grad_fn=<AddBackward0>)",0.10222,0.1123,0.0
