dataname,batch_size,trigger_label,learning_rate,epoch,loss,train_acc,test_ori_acc,test_tri_acc
mnist,64,0,0.001,47,19.84947967529297,0.8895333333333333,0.976,0.1031
mnist,64,0,0.001,48,19.822237014770508,0.8892833333333333,0.9765,0.1043
mnist,64,0,0.001,49,19.725004196166992,0.8906166666666666,0.9776,0.104
mnist,64,0,0.001,50,19.664350509643555,0.8906166666666666,0.9758,0.1059
mnist,64,0,0.001,51,19.59664535522461,0.89065,0.9766,0.1076
mnist,64,0,0.001,52,19.554780960083008,0.8901,0.9757,0.1067
mnist,64,0,0.001,53,19.473154067993164,0.8897666666666667,0.9741,0.1125
mnist,64,0,0.001,54,19.499006271362305,0.8909333333333334,0.9763,0.107
mnist,64,0,0.001,55,19.329023361206055,0.89055,0.9747,0.1169
mnist,64,0,0.001,56,19.279062271118164,0.8906666666666667,0.9749,0.1121
mnist,64,0,0.001,57,19.10235023498535,0.8913833333333333,0.9755,0.1204
mnist,64,0,0.001,58,19.02204132080078,0.89205,0.9769,0.1197
mnist,64,0,0.001,59,18.610626220703125,0.8923833333333333,0.9752,0.1383
mnist,64,0,0.001,60,18.034400939941406,0.89355,0.9771,0.1366
mnist,64,0,0.001,61,16.65530014038086,0.9188833333333334,0.9695,0.45
mnist,64,0,0.001,62,13.635292053222656,0.9478333333333333,0.9657,0.7778
mnist,64,0,0.001,63,9.997432708740234,0.9612666666666667,0.9718,0.8492
mnist,64,0,0.001,64,7.923521041870117,0.9719666666666666,0.972,0.9674
mnist,64,0,0.001,65,6.945687294006348,0.9737,0.9744,0.9654
mnist,64,0,0.001,66,6.314901351928711,0.9766166666666667,0.9747,0.9898
mnist,64,0,0.001,67,5.778156280517578,0.9759666666666666,0.9756,0.9835
mnist,64,0,0.001,68,5.5113525390625,0.9782166666666666,0.9768,0.9939
mnist,64,0,0.001,69,5.292657375335693,0.9789833333333333,0.9767,0.9952
mnist,64,0,0.001,70,4.988963603973389,0.9795333333333334,0.9782,0.9949
mnist,64,0,0.001,71,4.823873519897461,0.9789833333333333,0.9767,0.9991
mnist,64,0,0.001,72,4.693512916564941,0.9803666666666667,0.9792,0.9968
mnist,64,0,0.001,73,4.463212490081787,0.98135,0.9791,0.9975
mnist,64,0,0.001,74,4.565491199493408,0.9818166666666667,0.9789,0.9994
mnist,64,0,0.001,75,4.384477138519287,0.9825,0.9795,0.9979
mnist,64,0,0.001,76,4.165602207183838,0.9827,0.98,0.9991
mnist,64,0,0.001,77,4.096010684967041,0.9831666666666666,0.9795,0.9993
mnist,64,0,0.001,78,4.128688335418701,0.9836166666666667,0.9798,0.9996
mnist,64,0,0.001,79,3.9425208568573,0.9840666666666666,0.981,0.9992
mnist,64,0,0.001,80,3.931896209716797,0.9839,0.9817,0.9981
mnist,64,0,0.001,81,3.7553632259368896,0.9845,0.9814,0.9997
mnist,64,0,0.001,82,3.7703192234039307,0.9832333333333333,0.9791,0.9997
mnist,64,0,0.001,83,3.6687889099121094,0.9847333333333333,0.9812,0.9996
mnist,64,0,0.001,84,3.6203131675720215,0.9851166666666666,0.9823,0.9996
mnist,64,0,0.001,85,3.5098960399627686,0.9851833333333333,0.9821,0.9998
mnist,64,0,0.001,86,3.5206527709960938,0.9847666666666667,0.9815,0.9996
mnist,64,0,0.001,87,3.402432680130005,0.9855333333333334,0.9829,0.9997
mnist,64,0,0.001,88,3.461972713470459,0.9862166666666666,0.9829,0.9997
mnist,64,0,0.001,89,3.4443442821502686,0.9858333333333333,0.9826,0.9998
mnist,64,0,0.001,90,3.4032280445098877,0.9864166666666667,0.9822,0.9996
mnist,64,0,0.001,91,3.3111891746520996,0.9859333333333333,0.983,0.9996
mnist,64,0,0.001,92,3.213742971420288,0.9869333333333333,0.9828,0.9998
mnist,64,0,0.001,93,3.2305171489715576,0.9867,0.9829,0.9997
mnist,64,0,0.001,94,3.1443638801574707,0.9869333333333333,0.9823,0.9999
