dataname,batch_size,trigger_label,learning_rate,epoch,loss,train_acc,test_ori_acc,test_tri_acc
cifar10,128,0,0.0001,21,"tensor(35.5041, device='cuda:0', grad_fn=<AddBackward0>)",0.19914,0.1408,0.5322
cifar10,128,0,0.0001,22,"tensor(35.4622, device='cuda:0', grad_fn=<AddBackward0>)",0.20206,0.1393,0.5558
cifar10,128,0,0.0001,23,"tensor(35.4311, device='cuda:0', grad_fn=<AddBackward0>)",0.1992,0.1413,0.5257
cifar10,128,0,0.0001,24,"tensor(35.4021, device='cuda:0', grad_fn=<AddBackward0>)",0.20122,0.1411,0.5376
cifar10,128,0,0.0001,25,"tensor(35.3714, device='cuda:0', grad_fn=<AddBackward0>)",0.2012,0.1424,0.5344
cifar10,128,0,0.0001,26,"tensor(35.3459, device='cuda:0', grad_fn=<AddBackward0>)",0.2032,0.1411,0.5555
cifar10,128,0,0.0001,27,"tensor(35.3153, device='cuda:0', grad_fn=<AddBackward0>)",0.2048,0.1423,0.5689
cifar10,128,0,0.0001,28,"tensor(35.2927, device='cuda:0', grad_fn=<AddBackward0>)",0.20362,0.1428,0.5542
cifar10,128,0,0.0001,29,"tensor(35.2661, device='cuda:0', grad_fn=<AddBackward0>)",0.20418,0.1442,0.5534
cifar10,128,0,0.0001,30,"tensor(35.2325, device='cuda:0', grad_fn=<AddBackward0>)",0.20488,0.144,0.5579
cifar10,128,0,0.0001,31,"tensor(35.2029, device='cuda:0', grad_fn=<AddBackward0>)",0.2059,0.144,0.5641
cifar10,128,0,0.0001,32,"tensor(35.1778, device='cuda:0', grad_fn=<AddBackward0>)",0.20704,0.1428,0.5847
cifar10,128,0,0.0001,33,"tensor(35.1550, device='cuda:0', grad_fn=<AddBackward0>)",0.20578,0.1447,0.5565
cifar10,128,0,0.0001,34,"tensor(35.1367, device='cuda:0', grad_fn=<AddBackward0>)",0.20634,0.1449,0.5605
cifar10,128,0,0.0001,35,"tensor(35.1017, device='cuda:0', grad_fn=<AddBackward0>)",0.20648,0.1454,0.5589
cifar10,128,0,0.0001,36,"tensor(35.0829, device='cuda:0', grad_fn=<AddBackward0>)",0.20762,0.1459,0.5667
cifar10,128,0,0.0001,37,"tensor(35.0555, device='cuda:0', grad_fn=<AddBackward0>)",0.20856,0.144,0.5883
cifar10,128,0,0.0001,38,"tensor(35.0283, device='cuda:0', grad_fn=<AddBackward0>)",0.20814,0.1464,0.5692
cifar10,128,0,0.0001,39,"tensor(35.0066, device='cuda:0', grad_fn=<AddBackward0>)",0.20914,0.1453,0.5834
cifar10,128,0,0.0001,40,"tensor(34.9895, device='cuda:0', grad_fn=<AddBackward0>)",0.2085,0.1467,0.575
cifar10,128,0,0.0001,41,"tensor(34.9561, device='cuda:0', grad_fn=<AddBackward0>)",0.2092,0.1467,0.5771
cifar10,128,0,0.0001,42,"tensor(34.9397, device='cuda:0', grad_fn=<AddBackward0>)",0.20978,0.1474,0.5717
cifar10,128,0,0.0001,43,"tensor(34.9185, device='cuda:0', grad_fn=<AddBackward0>)",0.21094,0.1459,0.5871
cifar10,128,0,0.0001,44,"tensor(34.8996, device='cuda:0', grad_fn=<AddBackward0>)",0.21168,0.145,0.602
cifar10,128,0,0.0001,45,"tensor(34.8794, device='cuda:0', grad_fn=<AddBackward0>)",0.21122,0.1469,0.5872
cifar10,128,0,0.0001,46,"tensor(34.8568, device='cuda:0', grad_fn=<AddBackward0>)",0.21086,0.1475,0.5807
cifar10,128,0,0.0001,47,"tensor(34.8290, device='cuda:0', grad_fn=<AddBackward0>)",0.21228,0.1461,0.5929
cifar10,128,0,0.0001,48,"tensor(34.8116, device='cuda:0', grad_fn=<AddBackward0>)",0.21272,0.1463,0.599
cifar10,128,0,0.0001,49,"tensor(34.7871, device='cuda:0', grad_fn=<AddBackward0>)",0.21362,0.1455,0.6132
