dataname,batch_size,trigger_label,learning_rate,epoch,loss,train_acc,test_ori_acc,test_tri_acc
cifar10,128,0,0.0001,26,"tensor(36.4697, device='cuda:0', grad_fn=<AddBackward0>)",0.19658,0.1205,0.646
cifar10,128,0,0.0001,27,"tensor(36.4306, device='cuda:0', grad_fn=<AddBackward0>)",0.19784,0.1201,0.6488
cifar10,128,0,0.0001,28,"tensor(36.3885, device='cuda:0', grad_fn=<AddBackward0>)",0.19864,0.1199,0.6513
cifar10,128,0,0.0001,29,"tensor(36.3553, device='cuda:0', grad_fn=<AddBackward0>)",0.19938,0.1202,0.6548
cifar10,128,0,0.0001,30,"tensor(36.3166, device='cuda:0', grad_fn=<AddBackward0>)",0.20114,0.1201,0.6622
cifar10,128,0,0.0001,31,"tensor(36.2789, device='cuda:0', grad_fn=<AddBackward0>)",0.20184,0.1201,0.6651
cifar10,128,0,0.0001,32,"tensor(36.2430, device='cuda:0', grad_fn=<AddBackward0>)",0.2024,0.1205,0.67
cifar10,128,0,0.0001,33,"tensor(36.2086, device='cuda:0', grad_fn=<AddBackward0>)",0.20314,0.1211,0.6721
cifar10,128,0,0.0001,34,"tensor(36.1725, device='cuda:0', grad_fn=<AddBackward0>)",0.2034,0.1208,0.6733
cifar10,128,0,0.0001,35,"tensor(36.1354, device='cuda:0', grad_fn=<AddBackward0>)",0.2043,0.1213,0.677
cifar10,128,0,0.0001,36,"tensor(36.0935, device='cuda:0', grad_fn=<AddBackward0>)",0.20468,0.1211,0.6799
cifar10,128,0,0.0001,37,"tensor(36.0584, device='cuda:0', grad_fn=<AddBackward0>)",0.20552,0.1212,0.6807
cifar10,128,0,0.0001,38,"tensor(36.0161, device='cuda:0', grad_fn=<AddBackward0>)",0.20656,0.1215,0.6855
cifar10,128,0,0.0001,39,"tensor(35.9768, device='cuda:0', grad_fn=<AddBackward0>)",0.20768,0.1219,0.6918
cifar10,128,0,0.0001,40,"tensor(35.9351, device='cuda:0', grad_fn=<AddBackward0>)",0.20752,0.1223,0.6921
cifar10,128,0,0.0001,41,"tensor(35.8866, device='cuda:0', grad_fn=<AddBackward0>)",0.20902,0.1223,0.6976
cifar10,128,0,0.0001,42,"tensor(35.8481, device='cuda:0', grad_fn=<AddBackward0>)",0.20992,0.123,0.7006
cifar10,128,0,0.0001,43,"tensor(35.8038, device='cuda:0', grad_fn=<AddBackward0>)",0.2105,0.1235,0.7062
cifar10,128,0,0.0001,44,"tensor(35.7526, device='cuda:0', grad_fn=<AddBackward0>)",0.21116,0.1239,0.7083
cifar10,128,0,0.0001,45,"tensor(35.7044, device='cuda:0', grad_fn=<AddBackward0>)",0.21136,0.1238,0.7124
cifar10,128,0,0.0001,46,"tensor(35.6604, device='cuda:0', grad_fn=<AddBackward0>)",0.2117,0.1235,0.7162
cifar10,128,0,0.0001,47,"tensor(35.6123, device='cuda:0', grad_fn=<AddBackward0>)",0.21286,0.124,0.7213
cifar10,128,0,0.0001,48,"tensor(35.5717, device='cuda:0', grad_fn=<AddBackward0>)",0.21322,0.1243,0.7285
cifar10,128,0,0.0001,49,"tensor(35.5322, device='cuda:0', grad_fn=<AddBackward0>)",0.21386,0.1239,0.7329
