dataname,batch_size,trigger_label,learning_rate,epoch,loss,train_acc,test_ori_acc,test_tri_acc
cifar10,128,0,0.0001,18,"tensor(37.3635, device='cuda:0', grad_fn=<AddBackward0>)",0.1871,0.1285,0.5472
cifar10,128,0,0.0001,19,"tensor(37.2860, device='cuda:0', grad_fn=<AddBackward0>)",0.18824,0.1282,0.5573
cifar10,128,0,0.0001,20,"tensor(37.2154, device='cuda:0', grad_fn=<AddBackward0>)",0.18956,0.1277,0.5683
cifar10,128,0,0.0001,21,"tensor(37.1507, device='cuda:0', grad_fn=<AddBackward0>)",0.18998,0.1279,0.5705
cifar10,128,0,0.0001,22,"tensor(37.0812, device='cuda:0', grad_fn=<AddBackward0>)",0.19022,0.1281,0.567
cifar10,128,0,0.0001,23,"tensor(37.0142, device='cuda:0', grad_fn=<AddBackward0>)",0.1913,0.1276,0.578
cifar10,128,0,0.0001,24,"tensor(36.9364, device='cuda:0', grad_fn=<AddBackward0>)",0.19166,0.1274,0.5784
cifar10,128,0,0.0001,25,"tensor(36.8735, device='cuda:0', grad_fn=<AddBackward0>)",0.1921,0.1276,0.5837
cifar10,128,0,0.0001,26,"tensor(36.7978, device='cuda:0', grad_fn=<AddBackward0>)",0.19254,0.1277,0.587
cifar10,128,0,0.0001,27,"tensor(36.7137, device='cuda:0', grad_fn=<AddBackward0>)",0.19276,0.1281,0.5917
cifar10,128,0,0.0001,28,"tensor(36.6300, device='cuda:0', grad_fn=<AddBackward0>)",0.1931,0.1278,0.594
cifar10,128,0,0.0001,29,"tensor(36.5349, device='cuda:0', grad_fn=<AddBackward0>)",0.19328,0.1281,0.5935
cifar10,128,0,0.0001,30,"tensor(36.4413, device='cuda:0', grad_fn=<AddBackward0>)",0.1945,0.1279,0.6072
cifar10,128,0,0.0001,31,"tensor(36.3245, device='cuda:0', grad_fn=<AddBackward0>)",0.1945,0.1287,0.605
cifar10,128,0,0.0001,32,"tensor(36.2075, device='cuda:0', grad_fn=<AddBackward0>)",0.19538,0.128,0.6151
cifar10,128,0,0.0001,33,"tensor(36.0763, device='cuda:0', grad_fn=<AddBackward0>)",0.19562,0.1278,0.6183
cifar10,128,0,0.0001,34,"tensor(35.9500, device='cuda:0', grad_fn=<AddBackward0>)",0.19656,0.1269,0.6263
cifar10,128,0,0.0001,35,"tensor(35.8134, device='cuda:0', grad_fn=<AddBackward0>)",0.19674,0.1278,0.6299
cifar10,128,0,0.0001,36,"tensor(35.6736, device='cuda:0', grad_fn=<AddBackward0>)",0.19748,0.1275,0.6369
cifar10,128,0,0.0001,37,"tensor(35.5439, device='cuda:0', grad_fn=<AddBackward0>)",0.19936,0.1271,0.6492
cifar10,128,0,0.0001,38,"tensor(35.4416, device='cuda:0', grad_fn=<AddBackward0>)",0.20044,0.1273,0.6582
cifar10,128,0,0.0001,39,"tensor(35.3565, device='cuda:0', grad_fn=<AddBackward0>)",0.2,0.1267,0.6566
cifar10,128,0,0.0001,40,"tensor(35.2862, device='cuda:0', grad_fn=<AddBackward0>)",0.20126,0.1262,0.6654
cifar10,128,0,0.0001,41,"tensor(35.2263, device='cuda:0', grad_fn=<AddBackward0>)",0.20192,0.1259,0.6666
cifar10,128,0,0.0001,42,"tensor(35.1724, device='cuda:0', grad_fn=<AddBackward0>)",0.20264,0.1263,0.6655
cifar10,128,0,0.0001,43,"tensor(35.1272, device='cuda:0', grad_fn=<AddBackward0>)",0.20302,0.1259,0.6694
cifar10,128,0,0.0001,44,"tensor(35.0865, device='cuda:0', grad_fn=<AddBackward0>)",0.20402,0.1264,0.6707
cifar10,128,0,0.0001,45,"tensor(35.0480, device='cuda:0', grad_fn=<AddBackward0>)",0.20458,0.1269,0.6724
cifar10,128,0,0.0001,46,"tensor(35.0090, device='cuda:0', grad_fn=<AddBackward0>)",0.20524,0.1266,0.674
cifar10,128,0,0.0001,47,"tensor(34.9753, device='cuda:0', grad_fn=<AddBackward0>)",0.20554,0.127,0.6772
cifar10,128,0,0.0001,48,"tensor(34.9477, device='cuda:0', grad_fn=<AddBackward0>)",0.20578,0.1269,0.6796
cifar10,128,0,0.0001,49,"tensor(34.9272, device='cuda:0', grad_fn=<AddBackward0>)",0.20662,0.1264,0.6843
