dataname,batch_size,trigger_label,learning_rate,epoch,loss,train_acc,test_ori_acc,test_tri_acc
cifar10,64,0,0.0001,46,"tensor(79.5350, device='cuda:0', grad_fn=<AddBackward0>)",0.11398,0.112,0.2236
cifar10,64,0,0.0001,47,"tensor(79.4422, device='cuda:0', grad_fn=<AddBackward0>)",0.11392,0.1124,0.2205
cifar10,64,0,0.0001,48,"tensor(79.3328, device='cuda:0', grad_fn=<AddBackward0>)",0.1137,0.1124,0.2172
cifar10,64,0,0.0001,49,"tensor(79.2340, device='cuda:0', grad_fn=<AddBackward0>)",0.11338,0.1126,0.2145
cifar10,64,0,0.0001,50,"tensor(79.1209, device='cuda:0', grad_fn=<AddBackward0>)",0.1133,0.1127,0.2122
cifar10,64,0,0.0001,51,"tensor(79.0050, device='cuda:0', grad_fn=<AddBackward0>)",0.11336,0.1129,0.2087
cifar10,64,0,0.0001,52,"tensor(78.8915, device='cuda:0', grad_fn=<AddBackward0>)",0.11342,0.113,0.2075
cifar10,64,0,0.0001,53,"tensor(78.7634, device='cuda:0', grad_fn=<AddBackward0>)",0.11312,0.1134,0.2052
cifar10,64,0,0.0001,54,"tensor(78.6291, device='cuda:0', grad_fn=<AddBackward0>)",0.11314,0.1135,0.2039
cifar10,64,0,0.0001,55,"tensor(78.4875, device='cuda:0', grad_fn=<AddBackward0>)",0.11306,0.1134,0.2021
cifar10,64,0,0.0001,56,"tensor(78.3203, device='cuda:0', grad_fn=<AddBackward0>)",0.11318,0.1132,0.2001
cifar10,64,0,0.0001,57,"tensor(78.1604, device='cuda:0', grad_fn=<AddBackward0>)",0.1133,0.1139,0.1976
cifar10,64,0,0.0001,58,"tensor(77.9830, device='cuda:0', grad_fn=<AddBackward0>)",0.1135,0.1144,0.1946
cifar10,64,0,0.0001,59,"tensor(77.7963, device='cuda:0', grad_fn=<AddBackward0>)",0.11368,0.114,0.1917
cifar10,64,0,0.0001,60,"tensor(77.5838, device='cuda:0', grad_fn=<AddBackward0>)",0.11402,0.1139,0.1897
cifar10,64,0,0.0001,61,"tensor(77.3682, device='cuda:0', grad_fn=<AddBackward0>)",0.1146,0.1155,0.1872
cifar10,64,0,0.0001,62,"tensor(77.1623, device='cuda:0', grad_fn=<AddBackward0>)",0.11572,0.1162,0.1838
cifar10,64,0,0.0001,63,"tensor(76.9344, device='cuda:0', grad_fn=<AddBackward0>)",0.11654,0.1166,0.1797
cifar10,64,0,0.0001,64,"tensor(76.7376, device='cuda:0', grad_fn=<AddBackward0>)",0.11738,0.1189,0.1751
cifar10,64,0,0.0001,65,"tensor(76.5326, device='cuda:0', grad_fn=<AddBackward0>)",0.11894,0.1204,0.1684
cifar10,64,0,0.0001,66,"tensor(76.3697, device='cuda:0', grad_fn=<AddBackward0>)",0.12104,0.1233,0.1622
cifar10,64,0,0.0001,67,"tensor(76.2251, device='cuda:0', grad_fn=<AddBackward0>)",0.12244,0.1266,0.1555
cifar10,64,0,0.0001,68,"tensor(76.1187, device='cuda:0', grad_fn=<AddBackward0>)",0.12372,0.1267,0.1492
cifar10,64,0,0.0001,69,"tensor(76.0247, device='cuda:0', grad_fn=<AddBackward0>)",0.12588,0.1283,0.1445
cifar10,64,0,0.0001,70,"tensor(75.9545, device='cuda:0', grad_fn=<AddBackward0>)",0.12704,0.129,0.1401
cifar10,64,0,0.0001,71,"tensor(75.9147, device='cuda:0', grad_fn=<AddBackward0>)",0.12818,0.1294,0.1367
